year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s,error
2021,Hungarian Grand Prix,11,fastf1,OCO,Alpine,61.0,61.0,82.77,82.77,81.804,81.503,2.0,
2021,Hungarian Grand Prix,11,fastf1,RAI,Alfa Romeo Racing,53.0,36.0,83.262,83.069,82.2585,81.644,2.0,
2021,Hungarian Grand Prix,11,fastf1,RIC,McLaren,56.0,13.0,83.826,83.874,83.071,82.945,2.0,
2021,Hungarian Grand Prix,11,fastf1,RUS,Williams,61.0,48.0,83.493,83.4,82.69725,82.176,2.0,
2021,Hungarian Grand Prix,11,fastf1,SAI,Ferrari,60.0,44.0,82.199,82.05,81.7275,81.578,2.0,
2021,Hungarian Grand Prix,11,fastf1,TSU,AlphaTauri,59.0,44.0,83.16,83.082,82.78925000000001,82.658,2.0,
2021,Hungarian Grand Prix,11,fastf1,VER,Red Bull Racing,58.0,10.0,83.252,81.474,81.24975,81.215,2.0,
2021,Hungarian Grand Prix,11,fastf1,VET,Aston Martin,61.0,7.0,82.565,83.056,82.9995,83.003,2.0,
2021,Dutch Grand Prix,13,fastf1,ALO,Alpine,65.0,52.0,76.258,76.41300000000001,75.73925,74.382,2.0,
2021,Dutch Grand Prix,13,fastf1,BOT,Mercedes,61.0,61.0,75.152,75.152,74.383,74.064,2.0,
2021,Dutch Grand Prix,13,fastf1,GAS,AlphaTauri,64.0,62.0,75.9425,75.90700000000001,75.40675,74.866,2.0,
2021,Dutch Grand Prix,13,fastf1,GIO,Alfa Romeo Racing,61.0,31.0,76.91,76.159,75.5135,75.279,2.0,
2021,Dutch Grand Prix,13,fastf1,HAM,Mercedes,58.0,41.0,74.53649999999999,74.505,73.678,73.428,2.0,
2021,Dutch Grand Prix,13,fastf1,KUB,Alfa Romeo Racing,61.0,48.0,77.602,77.4975,76.0715,75.703,2.0,
2021,Dutch Grand Prix,13,fastf1,LAT,Williams,60.0,37.0,77.3155,76.866,76.576,76.287,2.0,
2021,Dutch Grand Prix,13,fastf1,LEC,Ferrari,62.0,59.0,76.052,75.931,75.2005,74.821,2.0,
2021,Dutch Grand Prix,13,fastf1,MAZ,Haas F1 Team,34.0,23.0,78.4255,78.107,77.75,77.605,2.0,
2021,Dutch Grand Prix,13,fastf1,MSC,Haas F1 Team,57.0,56.0,77.621,77.4685,76.6395,76.107,2.0,
2021,Dutch Grand Prix,13,fastf1,NOR,McLaren,64.0,38.0,76.3125,75.265,74.78825,74.379,2.0,
2021,Dutch Grand Prix,13,fastf1,OCO,Alpine,65.0,33.0,76.575,76.617,75.109,74.915,2.0,
2021,Dutch Grand Prix,13,fastf1,PER,Red Bull Racing,62.0,20.0,75.86250000000001,75.257,74.02025,73.581,2.0,
2021,Dutch Grand Prix,13,fastf1,RIC,McLaren,65.0,50.0,76.769,76.28999999999999,75.3435,75.011,2.0,
2021,Dutch Grand Prix,13,fastf1,RUS,Williams,60.0,40.0,76.7585,76.41550000000001,76.03125,75.809,2.0,
2021,Dutch Grand Prix,13,fastf1,SAI,Ferrari,61.0,59.0,76.171,76.154,75.711,75.428,2.0,
2021,Dutch Grand Prix,13,fastf1,STR,Aston Martin,63.0,4.0,76.875,77.226,76.619,,2.0,
2021,Dutch Grand Prix,13,fastf1,TSU,AlphaTauri,41.0,17.0,77.323,76.612,76.134,76.089,2.0,
2021,Dutch Grand Prix,13,fastf1,VER,Red Bull Racing,63.0,61.0,74.496,74.494,73.725,73.445,2.0,
2021,Dutch Grand Prix,13,fastf1,VET,Aston Martin,61.0,23.0,76.742,76.583,74.5735,73.998,2.0,
2021,Italian Grand Prix,14,fastf1,ALO,Alpine,39.0,26.0,87.299,87.388,86.75525,86.021,2.0,
2021,Italian Grand Prix,14,fastf1,BOT,Mercedes,40.0,5.0,86.4915,86.438,86.378,86.438,2.0,
2021,Italian Grand Prix,14,fastf1,GIO,Alfa Romeo Racing,39.0,25.0,86.959,87.023,86.884,86.153,2.0,
2021,Italian Grand Prix,14,fastf1,HAM,Mercedes,21.0,1.0,86.778,86.586,86.586,,2.0,
2021,Italian Grand Prix,14,fastf1,KUB,Alfa Romeo Racing,40.0,29.0,87.6495,87.806,87.546,86.292,2.0,
2021,Italian Grand Prix,14,fastf1,LAT,Williams,37.0,17.0,87.411,87.705,87.469,86.377,2.0,
2021,Italian Grand Prix,14,fastf1,LEC,Ferrari,40.0,24.0,86.54,86.6325,86.50274999999999,85.619,2.0,
2021,Italian Grand Prix,14,fastf1,MAZ,Haas F1 Team,26.0,11.0,88.66499999999999,88.796,87.97,87.921,2.0,
2021,Italian Grand Prix,14,fastf1,MSC,Haas F1 Team,38.0,32.0,88.065,88.436,87.29374999999999,86.786,2.0,
2021,Italian Grand Prix,14,fastf1,NOR,McLaren,38.0,19.0,86.4815,86.69,86.5915,86.497,2.0,
2021,Italian Grand Prix,14,fastf1,OCO,Alpine,40.0,2.0,87.4625,87.79750000000001,87.67775,,2.0,
2021,Italian Grand Prix,14,fastf1,PER,Red Bull Racing,40.0,17.0,86.443,86.88,86.536,86.499,2.0,
2021,Italian Grand Prix,14,fastf1,RIC,McLaren,38.0,38.0,86.352,86.352,85.7765,85.374,2.0,
2021,Italian Grand Prix,14,fastf1,RUS,Williams,41.0,16.0,87.358,87.661,87.31025,87.123,2.0,
2021,Italian Grand Prix,14,fastf1,SAI,Ferrari,37.0,24.0,86.898,87.013,86.94,85.928,2.0,
2021,Italian Grand Prix,14,fastf1,STR,Aston Martin,38.0,32.0,87.2175,87.27950000000001,86.2975,85.929,2.0,
2021,Italian Grand Prix,14,fastf1,VER,Red Bull Racing,19.0,1.0,86.691,87.466,87.466,,2.0,
2021,Italian Grand Prix,14,fastf1,VET,Aston Martin,35.0,2.0,86.954,87.316,87.27000000000001,,2.0,
2021,Russian Grand Prix,15,fastf1,ALO,Alpine,41.0,25.0,100.982,100.441,100.13,99.445,2.0,
2021,Russian Grand Prix,15,fastf1,BOT,Mercedes,42.0,3.0,101.583,98.931,98.5735,,2.0,
2021,Russian Grand Prix,15,fastf1,GAS,AlphaTauri,40.0,10.0,101.6025,101.2535,99.488,99.015,2.0,
2021,Russian Grand Prix,15,fastf1,GIO,Alfa Romeo Racing,38.0,26.0,101.771,101.439,101.014,99.645,2.0,
2021,Russian Grand Prix,15,fastf1,HAM,Mercedes,40.0,12.0,100.166,98.2585,98.10275,98.009,2.0,
2021,Russian Grand Prix,15,fastf1,LAT,Williams,40.0,31.0,101.208,100.82,100.453,100.121,2.0,
2021,Russian Grand Prix,15,fastf1,LEC,Ferrari,40.0,17.0,100.817,100.442,100.223,99.212,2.0,
2021,Russian Grand Prix,15,fastf1,MAZ,Haas F1 Team,37.0,35.0,102.921,102.868,102.111,101.722,2.0,
2021,Russian Grand Prix,15,fastf1,MSC,Haas F1 Team,25.0,10.0,103.579,103.165,101.2115,100.769,2.0,
2021,Russian Grand Prix,15,fastf1,NOR,McLaren,41.0,31.0,100.849,100.788,98.3835,97.834,2.0,
2021,Russian Grand Prix,15,fastf1,OCO,Alpine,39.0,14.0,101.009,101.1735,100.89825,100.852,2.0,
2021,Russian Grand Prix,15,fastf1,PER,Red Bull Racing,41.0,13.0,100.671,99.618,99.547,99.516,2.0,
2021,Russian Grand Prix,15,fastf1,RAI,Alfa Romeo Racing,42.0,14.0,101.2345,100.9755,100.82375,100.753,2.0,
2021,Russian Grand Prix,15,fastf1,RIC,McLaren,41.0,18.0,101.414,101.4665,100.0895,99.722,2.0,
2021,Russian Grand Prix,15,fastf1,RUS,Williams,42.0,39.0,101.408,101.439,100.7965,100.66,2.0,
2021,Russian Grand Prix,15,fastf1,SAI,Ferrari,41.0,27.0,101.242,100.703,99.6555,99.446,2.0,
2021,Russian Grand Prix,15,fastf1,STR,Aston Martin,41.0,14.0,101.16,101.08,100.99625,100.964,2.0,
2021,Russian Grand Prix,15,fastf1,TSU,AlphaTauri,40.0,29.0,101.2065,100.945,100.63,100.147,2.0,
2021,Russian Grand Prix,15,fastf1,VER,Red Bull Racing,41.0,8.0,101.095,100.2835,100.085,100.178,2.0,
2021,Russian Grand Prix,15,fastf1,VET,Aston Martin,40.0,14.0,101.3605,101.385,101.08425,100.54,2.0,
2021,Turkish Grand Prix,16,fastf1,ALO,Alpine,49.0,16.0,95.595,95.5315,95.25625,94.858,2.0,
2021,Turkish Grand Prix,16,fastf1,BOT,Mercedes,51.0,48.0,93.872,93.836,93.42975,92.126,2.0,
2021,Turkish Grand Prix,16,fastf1,GAS,AlphaTauri,49.0,43.0,94.294,94.294,93.9385,93.213,2.0,
2021,Turkish Grand Prix,16,fastf1,GIO,Alfa Romeo Racing,49.0,41.0,95.378,95.232,94.874,93.665,2.0,
2021,Turkish Grand Prix,16,fastf1,HAM,Mercedes,49.0,34.0,94.585,94.137,93.40925,93.02,2.0,
2021,Turkish Grand Prix,16,fastf1,LAT,Williams,48.0,39.0,95.204,95.263,94.8565,93.911,2.0,
2021,Turkish Grand Prix,16,fastf1,LEC,Ferrari,50.0,39.0,94.308,94.302,93.659,93.223,2.0,
2021,Turkish Grand Prix,16,fastf1,MAZ,Haas F1 Team,49.0,48.0,97.615,97.5045,96.64175,95.911,2.0,
2021,Turkish Grand Prix,16,fastf1,MSC,Haas F1 Team,48.0,28.0,97.2155,97.44,96.1035,94.572,2.0,
2021,Turkish Grand Prix,16,fastf1,NOR,McLaren,50.0,45.0,94.596,94.68,93.9,92.6,2.0,
2021,Turkish Grand Prix,16,fastf1,OCO,Alpine,52.0,31.0,95.6845,96.143,95.5135,95.123,2.0,
2021,Turkish Grand Prix,16,fastf1,PER,Red Bull Racing,51.0,44.0,94.461,94.4515,93.69075,92.768,2.0,
2021,Turkish Grand Prix,16,fastf1,RAI,Alfa Romeo Racing,50.0,17.0,95.5105,94.947,94.764,93.502,2.0,
2021,Turkish Grand Prix,16,fastf1,RIC,McLaren,50.0,22.0,95.24,94.923,94.17675,93.557,2.0,
2021,Turkish Grand Prix,16,fastf1,RUS,Williams,49.0,14.0,95.654,96.349,94.20675,93.839,2.0,
2021,Turkish Grand Prix,16,fastf1,SAI,Ferrari,51.0,24.0,94.454,93.029,92.4155,92.311,2.0,
2021,Turkish Grand Prix,16,fastf1,STR,Aston Martin,49.0,41.0,94.691,94.512,94.239,92.832,2.0,
2021,Turkish Grand Prix,16,fastf1,TSU,AlphaTauri,49.0,40.0,95.616,95.3705,94.566,93.179,2.0,
2021,Turkish Grand Prix,16,fastf1,VER,Red Bull Racing,50.0,47.0,94.1475,94.105,93.586,93.181,2.0,
2021,Turkish Grand Prix,16,fastf1,VET,Aston Martin,49.0,45.0,95.174,95.152,94.701,92.787,2.0,
2021,United States Grand Prix,17,fastf1,ALO,Alpine,34.0,12.0,103.036,101.0265,100.4785,100.417,2.0,
2021,United States Grand Prix,17,fastf1,BOT,Mercedes,46.0,24.0,101.2745,100.8405,100.62975,100.247,2.0,
2021,United States Grand Prix,17,fastf1,GAS,AlphaTauri,8.0,1.0,104.193,104.982,104.982,,2.0,
2021,United States Grand Prix,17,fastf1,GIO,Alfa Romeo Racing,43.0,36.0,102.751,102.1935,101.7115,101.475,2.0,
2021,United States Grand Prix,17,fastf1,HAM,Mercedes,46.0,39.0,100.5705,100.807,100.1385,98.808,2.0,
2021,United States Grand Prix,17,fastf1,LAT,Williams,44.0,42.0,103.5955,103.4835,102.7435,102.091,2.0,
2021,United States Grand Prix,17,fastf1,LEC,Ferrari,42.0,42.0,101.084,101.084,100.49275,100.01,2.0,
2021,United States Grand Prix,17,fastf1,MAZ,Haas F1 Team,40.0,38.0,105.013,104.843,103.78925,103.013,2.0,
2021,United States Grand Prix,17,fastf1,MSC,Haas F1 Team,41.0,30.0,104.071,103.468,102.54225,102.119,2.0,
2021,United States Grand Prix,17,fastf1,NOR,McLaren,46.0,37.0,101.645,101.4,100.738,100.405,2.0,
2021,United States Grand Prix,17,fastf1,OCO,Alpine,29.0,11.0,103.61,103.61,103.295,103.225,2.0,
2021,United States Grand Prix,17,fastf1,PER,Red Bull Racing,45.0,45.0,101.032,101.032,100.625,100.044,2.0,
2021,United States Grand Prix,17,fastf1,RAI,Alfa Romeo Racing,40.0,21.0,102.615,102.373,101.798,101.662,2.0,
2021,United States Grand Prix,17,fastf1,RIC,McLaren,45.0,40.0,101.626,101.531,101.032,100.491,2.0,
2021,United States Grand Prix,17,fastf1,RUS,Williams,43.0,30.0,103.523,102.4815,101.945,101.571,2.0,
2021,United States Grand Prix,17,fastf1,SAI,Ferrari,45.0,19.0,101.536,102.141,101.377,101.114,2.0,
2021,United States Grand Prix,17,fastf1,STR,Aston Martin,44.0,38.0,103.094,102.8055,101.96225,101.381,2.0,
2021,United States Grand Prix,17,fastf1,TSU,AlphaTauri,44.0,40.0,102.6475,102.616,101.7075,101.331,2.0,
2021,United States Grand Prix,17,fastf1,VER,Red Bull Racing,46.0,39.0,100.4315,100.266,99.737,99.138,2.0,
2021,United States Grand Prix,17,fastf1,VET,Aston Martin,45.0,28.0,102.47,102.4335,101.67425,101.121,2.0,
2021,Mexico City Grand Prix,18,fastf1,ALO,Alpine,59.0,56.0,81.991,81.90899999999999,81.1355,80.836,2.0,
2021,Mexico City Grand Prix,18,fastf1,BOT,Mercedes,55.0,10.0,82.889,81.0385,80.28824999999999,80.213,2.0,
2021,Mexico City Grand Prix,18,fastf1,GAS,AlphaTauri,63.0,61.0,81.454,81.436,80.992,80.758,2.0,
2021,Mexico City Grand Prix,18,fastf1,GIO,Alfa Romeo Racing,61.0,53.0,82.595,82.506,81.925,81.669,2.0,
2021,Mexico City Grand Prix,18,fastf1,HAM,Mercedes,63.0,63.0,80.727,80.727,80.32499999999999,79.981,2.0,
2021,Mexico City Grand Prix,18,fastf1,LAT,Williams,56.0,51.0,83.3985,83.281,81.78999999999999,81.568,2.0,
2021,Mexico City Grand Prix,18,fastf1,LEC,Ferrari,61.0,60.0,81.73,81.807,81.28325,81.035,2.0,
2021,Mexico City Grand Prix,18,fastf1,MAZ,Haas F1 Team,56.0,53.0,84.529,84.483,83.815,82.172,2.0,
2021,Mexico City Grand Prix,18,fastf1,NOR,McLaren,58.0,51.0,82.11099999999999,81.961,81.018,80.791,2.0,
2021,Mexico City Grand Prix,18,fastf1,OCO,Alpine,62.0,37.0,82.9045,81.929,81.725,81.445,2.0,
2021,Mexico City Grand Prix,18,fastf1,PER,Red Bull Racing,63.0,42.0,81.152,81.292,80.008,79.675,2.0,
2021,Mexico City Grand Prix,18,fastf1,RAI,Alfa Romeo Racing,61.0,57.0,81.699,81.612,81.308,80.83,2.0,
2021,Mexico City Grand Prix,18,fastf1,RIC,McLaren,61.0,36.0,82.419,82.9075,81.87875,81.35,2.0,
2021,Mexico City Grand Prix,18,fastf1,RUS,Williams,58.0,53.0,83.161,83.078,82.752,82.32,2.0,
2021,Mexico City Grand Prix,18,fastf1,SAI,Ferrari,60.0,51.0,81.78450000000001,81.703,80.9845,80.403,2.0,
2021,Mexico City Grand Prix,18,fastf1,STR,Aston Martin,53.0,38.0,82.379,81.732,81.45174999999999,81.133,2.0,
2021,Mexico City Grand Prix,18,fastf1,VER,Red Bull Racing,62.0,62.0,80.458,80.458,80.10725,79.36,2.0,
2021,Mexico City Grand Prix,18,fastf1,VET,Aston Martin,61.0,50.0,81.787,81.5245,81.27000000000001,80.807,2.0,
2021,São Paulo Grand Prix,19,fastf1,ALO,Alpine,54.0,28.0,75.365,75.0955,74.43075,74.165,2.0,
2021,São Paulo Grand Prix,19,fastf1,BOT,Mercedes,53.0,37.0,73.53,73.371,73.074,72.888,2.0,
2021,São Paulo Grand Prix,19,fastf1,GAS,AlphaTauri,53.0,31.0,74.844,74.713,74.257,73.667,2.0,
2021,São Paulo Grand Prix,19,fastf1,GIO,Alfa Romeo Racing,51.0,10.0,75.479,76.285,75.5985,75.479,2.0,
2021,São Paulo Grand Prix,19,fastf1,HAM,Mercedes,53.0,25.0,73.416,73.577,73.19,72.834,2.0,
2021,São Paulo Grand Prix,19,fastf1,LAT,Williams,48.0,41.0,75.6765,75.045,74.797,74.696,2.0,
2021,São Paulo Grand Prix,19,fastf1,LEC,Ferrari,52.0,48.0,74.3995,74.297,73.1805,72.924,2.0,
2021,São Paulo Grand Prix,19,fastf1,MAZ,Haas F1 Team,53.0,43.0,77.076,76.277,75.74549999999999,75.391,2.0,
2021,São Paulo Grand Prix,19,fastf1,MSC,Haas F1 Team,50.0,47.0,76.28,76.22,75.5015,74.182,2.0,
2021,São Paulo Grand Prix,19,fastf1,NOR,McLaren,50.0,35.0,74.903,74.605,74.3195,74.034,2.0,
2021,São Paulo Grand Prix,19,fastf1,OCO,Alpine,54.0,29.0,75.24799999999999,74.971,74.611,74.46,2.0,
2021,São Paulo Grand Prix,19,fastf1,PER,Red Bull Racing,50.0,42.0,73.559,73.4855,73.1575,72.912,2.0,
2021,São Paulo Grand Prix,19,fastf1,RAI,Alfa Romeo Racing,52.0,37.0,75.0395,74.716,73.815,73.587,2.0,
2021,São Paulo Grand Prix,19,fastf1,RIC,McLaren,32.0,21.0,75.384,74.879,74.723,74.595,2.0,
2021,São Paulo Grand Prix,19,fastf1,RUS,Williams,54.0,45.0,76.269,75.51,74.95,74.528,2.0,
2021,São Paulo Grand Prix,19,fastf1,SAI,Ferrari,53.0,40.0,74.324,74.15549999999999,73.08924999999999,72.849,2.0,
2021,São Paulo Grand Prix,19,fastf1,STR,Aston Martin,32.0,19.0,76.298,76.163,75.59649999999999,75.469,2.0,
2021,São Paulo Grand Prix,19,fastf1,TSU,AlphaTauri,49.0,37.0,75.882,75.113,74.771,74.317,2.0,
2021,São Paulo Grand Prix,19,fastf1,VER,Red Bull Racing,53.0,51.0,73.796,73.796,73.05850000000001,72.502,2.0,
2021,São Paulo Grand Prix,19,fastf1,VET,Aston Martin,51.0,35.0,75.126,74.902,73.9395,73.754,2.0,
2021,Qatar Grand Prix,20,fastf1,ALO,Alpine,46.0,44.0,88.4425,88.3995,87.61675,86.859,2.0,
2021,Qatar Grand Prix,20,fastf1,BOT,Mercedes,43.0,21.0,88.492,87.99,87.851,87.623,2.0,
2021,Qatar Grand Prix,20,fastf1,GAS,AlphaTauri,40.0,27.0,88.6925,88.685,88.11099999999999,87.507,2.0,
2021,Qatar Grand Prix,20,fastf1,GIO,Alfa Romeo Racing,42.0,20.0,89.265,89.31049999999999,89.02175,88.47,2.0,
2021,Qatar Grand Prix,20,fastf1,HAM,Mercedes,41.0,41.0,87.158,87.158,86.648,85.923,2.0,
2021,Qatar Grand Prix,20,fastf1,LAT,Williams,42.0,20.0,90.259,89.561,89.00775,88.862,2.0,
2021,Qatar Grand Prix,20,fastf1,LEC,Ferrari,42.0,19.0,89.72999999999999,88.793,87.4945,87.26,2.0,
2021,Qatar Grand Prix,20,fastf1,MAZ,Haas F1 Team,46.0,43.0,91.8235,91.809,91.122,88.599,2.0,
2021,Qatar Grand Prix,20,fastf1,MSC,Haas F1 Team,43.0,22.0,90.299,89.44300000000001,88.86925,88.597,2.0,
2021,Qatar Grand Prix,20,fastf1,NOR,McLaren,43.0,33.0,89.463,88.101,87.49,86.989,2.0,
2021,Qatar Grand Prix,20,fastf1,OCO,Alpine,46.0,34.0,88.8045,88.44200000000001,87.741,87.409,2.0,
2021,Qatar Grand Prix,20,fastf1,PER,Red Bull Racing,42.0,21.0,88.18299999999999,87.66,86.467,85.953,2.0,
2021,Qatar Grand Prix,20,fastf1,RAI,Alfa Romeo Racing,42.0,20.0,89.47550000000001,88.6865,87.98375,87.305,2.0,
2021,Qatar Grand Prix,20,fastf1,RIC,McLaren,44.0,32.0,89.9885,89.512,88.79,88.159,2.0,
2021,Qatar Grand Prix,20,fastf1,RUS,Williams,43.0,30.0,89.699,89.361,88.90299999999999,88.447,2.0,
2021,Qatar Grand Prix,20,fastf1,SAI,Ferrari,45.0,19.0,89.731,88.329,87.362,86.861,2.0,
2021,Qatar Grand Prix,20,fastf1,STR,Aston Martin,46.0,10.0,88.68450000000001,88.71350000000001,88.57650000000001,88.569,2.0,
2021,Qatar Grand Prix,20,fastf1,TSU,AlphaTauri,42.0,28.0,89.262,89.5,89.01400000000001,87.587,2.0,
2021,Qatar Grand Prix,20,fastf1,VER,Red Bull Racing,38.0,38.0,87.16300000000001,87.16300000000001,86.69274999999999,85.96,2.0,
2021,Qatar Grand Prix,20,fastf1,VET,Aston Martin,42.0,27.0,89.331,88.029,87.16300000000001,87.038,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,ALO,Alpine,24.0,13.0,94.215,94.054,93.693,93.673,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,BOT,Mercedes,28.0,9.0,93.369,92.647,91.825,91.825,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,GAS,AlphaTauri,29.0,21.0,93.488,92.881,92.549,92.423,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,GIO,Alfa Romeo Racing,28.0,19.0,93.7085,93.348,93.199,93.133,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,HAM,Mercedes,27.0,16.0,91.964,92.6095,91.57825,91.338,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,LAT,Williams,27.0,22.0,93.824,93.6075,93.349,93.083,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,LEC,Ferrari,29.0,9.0,92.745,94.15,93.963,93.963,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,MAZ,Haas F1 Team,6.0,3.0,97.5945,97.558,97.3005,,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,MSC,Haas F1 Team,6.0,0.0,96.7305,,,,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,NOR,McLaren,30.0,23.0,92.9655,92.502,92.1665,92.002,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,OCO,Alpine,27.0,20.0,93.097,92.599,92.532,92.412,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,PER,Red Bull Racing,6.0,2.0,94.3885,94.2795,94.20875,,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,RAI,Alfa Romeo Racing,26.0,15.0,94.803,94.075,93.535,93.082,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,RIC,McLaren,27.0,12.0,93.505,93.039,92.866,92.788,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,RUS,Williams,6.0,2.0,96.414,97.002,96.581,,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,SAI,Ferrari,26.0,14.0,92.6125,92.248,92.09575,92.041,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,STR,Aston Martin,29.0,25.0,93.966,93.65,93.359,93.018,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,TSU,AlphaTauri,27.0,14.0,93.095,92.856,92.64375,92.593,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,VER,Red Bull Racing,29.0,22.0,92.743,92.4005,91.7085,91.556,2.0,
2021,Saudi Arabian Grand Prix,21,fastf1,VET,Aston Martin,23.0,10.0,94.954,94.398,94.193,94.189,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,ALO,Alpine,44.0,28.0,89.65,89.31299999999999,89.05725,88.564,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,BOT,Mercedes,42.0,12.0,89.341,88.899,87.74825000000001,87.239,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,GAS,AlphaTauri,43.0,11.0,89.607,87.726,87.5045,87.442,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,GIO,Alfa Romeo Racing,26.0,15.0,90.616,90.18,89.703,89.596,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,HAM,Mercedes,42.0,41.0,87.7125,87.683,87.201,86.762,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,LAT,Williams,40.0,22.0,90.922,91.009,90.8845,89.53,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,LEC,Ferrari,40.0,17.0,89.38,89.255,89.104,88.907,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,MSC,Haas F1 Team,42.0,35.0,90.6365,90.52,89.94550000000001,89.58,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,NOR,McLaren,39.0,33.0,89.206,89.208,88.388,87.953,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,OCO,Alpine,42.0,23.0,89.5085,89.556,89.24199999999999,88.992,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,PER,Red Bull Racing,40.0,36.0,88.0145,87.961,86.6565,86.429,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,RAI,Alfa Romeo Racing,19.0,7.0,91.086,90.68,90.541,90.604,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,RIC,McLaren,41.0,15.0,89.398,89.289,89.108,89.042,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,RUS,Williams,22.0,13.0,91.5655,91.065,90.821,90.793,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,SAI,Ferrari,42.0,40.0,89.351,89.285,88.25375,87.639,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,STR,Aston Martin,40.0,22.0,90.1035,89.0415,88.77924999999999,88.649,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,TSU,AlphaTauri,41.0,25.0,89.554,88.368,87.969,87.581,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,VER,Red Bull Racing,43.0,37.0,87.935,87.904,86.768,86.437,2.0,
2021,Abu Dhabi Grand Prix,22,fastf1,VET,Aston Martin,42.0,20.0,90.126,88.7315,88.54275,88.345,2.0,
2022,Bahrain Grand Prix,1,fastf1,ALB,Williams,39.0,31.0,100.863,100.8,99.27,98.356,2.0,
2022,Bahrain Grand Prix,1,fastf1,ALO,Alpine,37.0,19.0,99.854,99.809,99.211,98.958,2.0,
2022,Bahrain Grand Prix,1,fastf1,BOT,Alfa Romeo,41.0,16.0,99.739,99.8105,99.53125,98.386,2.0,
2022,Bahrain Grand Prix,1,fastf1,GAS,AlphaTauri,35.0,23.0,99.513,99.152,98.628,98.301,2.0,
2022,Bahrain Grand Prix,1,fastf1,HAM,Mercedes,39.0,25.0,98.368,98.368,97.771,97.47,2.0,
2022,Bahrain Grand Prix,1,fastf1,HUL,Aston Martin,37.0,18.0,100.815,100.2765,99.35675,99.22,2.0,
2022,Bahrain Grand Prix,1,fastf1,LAT,Williams,39.0,29.0,101.161,100.489,99.797,98.707,2.0,
2022,Bahrain Grand Prix,1,fastf1,LEC,Ferrari,42.0,42.0,97.763,97.763,96.84,95.427,2.0,
2022,Bahrain Grand Prix,1,fastf1,MAG,Haas F1 Team,41.0,35.0,99.384,99.384,98.197,97.091,2.0,
2022,Bahrain Grand Prix,1,fastf1,MSC,Haas F1 Team,40.0,25.0,100.556,99.816,98.279,97.947,2.0,
2022,Bahrain Grand Prix,1,fastf1,NOR,McLaren,38.0,15.0,101.6855,100.104,99.4205,99.175,2.0,
2022,Bahrain Grand Prix,1,fastf1,OCO,Alpine,39.0,26.0,99.188,99.1235,98.4775,97.68,2.0,
2022,Bahrain Grand Prix,1,fastf1,PER,Red Bull Racing,38.0,28.0,98.287,97.911,97.16325,96.511,2.0,
2022,Bahrain Grand Prix,1,fastf1,RIC,McLaren,37.0,19.0,100.627,99.715,99.1515,98.988,2.0,
2022,Bahrain Grand Prix,1,fastf1,RUS,Mercedes,38.0,30.0,99.0685,99.1305,98.1225,97.753,2.0,
2022,Bahrain Grand Prix,1,fastf1,SAI,Ferrari,40.0,38.0,98.243,98.254,97.26225,96.565,2.0,
2022,Bahrain Grand Prix,1,fastf1,STR,Aston Martin,38.0,22.0,100.4485,100.0455,98.68675,98.127,2.0,
